1.0000,-1.0000,0.0000,
-1.0000,-0.9661,-0.1235,
-0.9661,-0.9661,-0.1803,
-0.9322,-0.9661,-0.2355,
-0.8983,-0.9661,-0.2891,
-0.8644,-0.9661,-0.3409,
-0.8305,-0.9661,-0.3911,
-0.7966,-0.9661,-0.4395,
-0.7627,-0.9661,-0.4862,
-0.7288,-0.9661,-0.5311,
-0.6949,-0.9661,-0.5742,
-0.6610,-0.9661,-0.6155,
-0.6271,-0.9661,-0.6549,
-0.5932,-0.9661,-0.6925,
-0.5593,-0.9661,-0.7282,
-0.5254,-0.9661,-0.7620,
-0.4915,-0.9661,-0.7938,
-0.4576,-0.9661,-0.8237,
-0.4237,-0.9661,-0.8516,
-0.3898,-0.9661,-0.8775,
-0.3559,-0.9661,-0.9013,
-0.3220,-0.9661,-0.9232,
-0.2881,-0.9661,-0.9429,
-0.2542,-0.9661,-0.9605,
-0.2203,-0.9661,-0.9760,
-0.1864,-0.9661,-0.9894,
-0.1525,-0.9661,-1.0006,
-0.1186,-0.9661,-1.0096,
-0.0847,-0.9661,-1.0164,
-0.0508,-0.9661,-1.0210,
-0.0169,-0.9661,-1.0232,
0.0169,-0.9661,-1.0232,
0.0508,-0.9661,-1.0209,
0.0847,-0.9661,-1.0163,
0.1186,-0.9661,-1.0093,
0.1525,-0.9661,-0.9999,
0.1864,-0.9661,-0.9881,
0.2203,-0.9661,-0.9739,
0.2542,-0.9661,-0.9572,
0.2881,-0.9661,-0.9381,
0.3220,-0.9661,-0.9165,
0.3559,-0.9661,-0.8923,
0.3898,-0.9661,-0.8656,
0.4237,-0.9661,-0.8364,
0.4576,-0.9661,-0.8045,
0.4915,-0.9661,-0.7701,
0.5254,-0.9661,-0.7329,
0.5593,-0.9661,-0.6932,
0.5932,-0.9661,-0.6507,
0.6271,-0.9661,-0.6056,
0.6610,-0.9661,-0.5577,
0.6949,-0.9661,-0.5071,
0.7288,-0.9661,-0.4536,
0.7627,-0.9661,-0.3974,
0.7966,-0.9661,-0.3384,
0.8305,-0.9661,-0.2765,
0.8644,-0.9661,-0.2117,
0.8983,-0.9661,-0.1441,
0.9322,-0.9661,-0.0735,
0.9661,-0.9661,0.0000,
1.0000,-0.9661,0.0765,
-1.0000,-0.9322,-0.0500,
-0.9661,-0.9322,-0.1068,
-0.9322,-0.9322,-0.1620,
-0.8983,-0.9322,-0.2155,
-0.8644,-0.9322,-0.2674,
-0.8305,-0.9322,-0.3176,
-0.7966,-0.9322,-0.3660,
-0.7627,-0.9322,-0.4127,
-0.7288,-0.9322,-0.4576,
-0.6949,-0.9322,-0.5007,
-0.6610,-0.9322,-0.5420,
-0.6271,-0.9322,-0.5814,
-0.5932,-0.9322,-0.6190,
-0.5593,-0.9322,-0.6547,
-0.5254,-0.9322,-0.6884,
-0.4915,-0.9322,-0.7203,
-0.4576,-0.9322,-0.7502,
-0.4237,-0.9322,-0.7781,
-0.3898,-0.9322,-0.8040,
-0.3559,-0.9322,-0.8278,
-0.3220,-0.9322,-0.8496,
-0.2881,-0.9322,-0.8694,
-0.2542,-0.9322,-0.8870,
-0.2203,-0.9322,-0.9025,
-0.1864,-0.9322,-0.9159,
-0.1525,-0.9322,-0.9271,
-0.1186,-0.9322,-0.9361,
-0.0847,-0.9322,-0.9429,
-0.0508,-0.9322,-0.9474,
-0.0169,-0.9322,-0.9497,
0.0169,-0.9322,-0.9497,
0.0508,-0.9322,-0.9474,
0.0847,-0.9322,-0.9428,
0.1186,-0.9322,-0.9358,
0.1525,-0.9322,-0.9264,
0.1864,-0.9322,-0.9146,
0.2203,-0.9322,-0.9004,
0.2542,-0.9322,-0.8837,
0.2881,-0.9322,-0.8646,
0.3220,-0.9322,-0.8430,
0.3559,-0.9322,-0.8188,
0.3898,-0.9322,-0.7921,
0.4237,-0.9322,-0.7629,
0.4576,-0.9322,-0.7310,
0.4915,-0.9322,-0.6965,
0.5254,-0.9322,-0.6594,
0.5593,-0.9322,-0.6197,
0.5932,-0.9322,-0.5772,
0.6271,-0.9322,-0.5321,
0.6610,-0.9322,-0.4842,
0.6949,-0.9322,-0.4335,
0.7288,-0.9322,-0.3801,
0.7627,-0.9322,-0.3239,
0.7966,-0.9322,-0.2649,
0.8305,-0.9322,-0.2030,
0.8644,-0.9322,-0.1382,
0.8983,-0.9322,-0.0706,
0.9322,-0.9322,0.0000,
0.9661,-0.9322,0.0735,
1.0000,-0.9322,0.1500,
-1.0000,-0.8983,0.0206,
-0.9661,-0.8983,-0.0363,
-0.9322,-0.8983,-0.0914,
-0.8983,-0.8983,-0.1450,
-0.8644,-0.8983,-0.1968,
-0.8305,-0.8983,-0.2470,
-0.7966,-0.8983,-0.2954,
-0.7627,-0.8983,-0.3421,
-0.7288,-0.8983,-0.3870,
-0.6949,-0.8983,-0.4301,
-0.6610,-0.8983,-0.4714,
-0.6271,-0.8983,-0.5108,
-0.5932,-0.8983,-0.5484,
-0.5593,-0.8983,-0.5841,
-0.5254,-0.8983,-0.6179,
-0.4915,-0.8983,-0.6497,
-0.4576,-0.8983,-0.6796,
-0.4237,-0.8983,-0.7075,
-0.3898,-0.8983,-0.7334,
-0.3559,-0.8983,-0.7573,
-0.3220,-0.8983,-0.7791,
-0.2881,-0.8983,-0.7988,
-0.2542,-0.8983,-0.8164,
-0.2203,-0.8983,-0.8320,
-0.1864,-0.8983,-0.8453,
-0.1525,-0.8983,-0.8565,
-0.1186,-0.8983,-0.8655,
-0.0847,-0.8983,-0.8723,
-0.0508,-0.8983,-0.8769,
-0.0169,-0.8983,-0.8792,
0.0169,-0.8983,-0.8792,
0.0508,-0.8983,-0.8768,
0.0847,-0.8983,-0.8722,
0.1186,-0.8983,-0.8652,
0.1525,-0.8983,-0.8558,
0.1864,-0.8983,-0.8440,
0.2203,-0.8983,-0.8298,
0.2542,-0.8983,-0.8132,
0.2881,-0.8983,-0.7940,
0.3220,-0.8983,-0.7724,
0.3559,-0.8983,-0.7482,
0.3898,-0.8983,-0.7215,
0.4237,-0.8983,-0.6923,
0.4576,-0.8983,-0.6604,
0.4915,-0.8983,-0.6260,
0.5254,-0.8983,-0.5889,
0.5593,-0.8983,-0.5491,
0.5932,-0.8983,-0.5067,
0.6271,-0.8983,-0.4615,
0.6610,-0.8983,-0.4136,
0.6949,-0.8983,-0.3630,
0.7288,-0.8983,-0.3096,
0.7627,-0.8983,-0.2533,
0.7966,-0.8983,-0.1943,
0.8305,-0.8983,-0.1324,
0.8644,-0.8983,-0.0677,
0.8983,-0.8983,0.0000,
0.9322,-0.8983,0.0706,
0.9661,-0.8983,0.1441,
1.0000,-0.8983,0.2206,
-1.0000,-0.8644,0.0882,
-0.9661,-0.8644,0.0314,
-0.9322,-0.8644,-0.0238,
-0.8983,-0.8644,-0.0773,
-0.8644,-0.8644,-0.1292,
-0.8305,-0.8644,-0.1793,
-0.7966,-0.8644,-0.2278,
-0.7627,-0.8644,-0.2744,
-0.7288,-0.8644,-0.3193,
-0.6949,-0.8644,-0.3624,
-0.6610,-0.8644,-0.4037,
-0.6271,-0.8644,-0.4432,
-0.5932,-0.8644,-0.4808,
-0.5593,-0.8644,-0.5164,
-0.5254,-0.8644,-0.5502,
-0.4915,-0.8644,-0.5821,
-0.4576,-0.8644,-0.6119,
-0.4237,-0.8644,-0.6398,
-0.3898,-0.8644,-0.6657,
-0.3559,-0.8644,-0.6896,
-0.3220,-0.8644,-0.7114,
-0.2881,-0.8644,-0.7312,
-0.2542,-0.8644,-0.7488,
-0.2203,-0.8644,-0.7643,
-0.1864,-0.8644,-0.7777,
-0.1525,-0.8644,-0.7889,
-0.1186,-0.8644,-0.7979,
-0.0847,-0.8644,-0.8047,
-0.0508,-0.8644,-0.8092,
-0.0169,-0.8644,-0.8115,
0.0169,-0.8644,-0.8115,
0.0508,-0.8644,-0.8092,
0.0847,-0.8644,-0.8045,
0.1186,-0.8644,-0.7975,
0.1525,-0.8644,-0.7882,
0.1864,-0.8644,-0.7764,
0.2203,-0.8644,-0.7622,
0.2542,-0.8644,-0.7455,
0.2881,-0.8644,-0.7264,
0.3220,-0.8644,-0.7047,
0.3559,-0.8644,-0.6806,
0.3898,-0.8644,-0.6539,
0.4237,-0.8644,-0.6246,
0.4576,-0.8644,-0.5928,
0.4915,-0.8644,-0.5583,
0.5254,-0.8644,-0.5212,
0.5593,-0.8644,-0.4814,
0.5932,-0.8644,-0.4390,
0.6271,-0.8644,-0.3938,
0.6610,-0.8644,-0.3460,
0.6949,-0.8644,-0.2953,
0.7288,-0.8644,-0.2419,
0.7627,-0.8644,-0.1857,
0.7966,-0.8644,-0.1266,
0.8305,-0.8644,-0.0648,
0.8644,-0.8644,-0.0000,
0.8983,-0.8644,0.0677,
0.9322,-0.8644,0.1382,
0.9661,-0.8644,0.2117,
1.0000,-0.8644,0.2882,
-1.0000,-0.8305,0.1530,
-0.9661,-0.8305,0.0962,
-0.9322,-0.8305,0.0410,
-0.8983,-0.8305,-0.0126,
-0.8644,-0.8305,-0.0644,
-0.8305,-0.8305,-0.1146,
-0.7966,-0.8305,-0.1630,
-0.7627,-0.8305,-0.2097,
-0.7288,-0.8305,-0.2546,
-0.6949,-0.8305,-0.2977,
-0.6610,-0.8305,-0.3390,
-0.6271,-0.8305,-0.3784,
-0.5932,-0.8305,-0.4160,
-0.5593,-0.8305,-0.4517,
-0.5254,-0.8305,-0.4855,
-0.4915,-0.8305,-0.5173,
-0.4576,-0.8305,-0.5472,
-0.4237,-0.8305,-0.5751,
-0.3898,-0.8305,-0.6010,
-0.3559,-0.8305,-0.6248,
-0.3220,-0.8305,-0.6467,
-0.2881,-0.8305,-0.6664,
-0.2542,-0.8305,-0.6840,
-0.2203,-0.8305,-0.6995,
-0.1864,-0.8305,-0.7129,
-0.1525,-0.8305,-0.7241,
-0.1186,-0.8305,-0.7331,
-0.0847,-0.8305,-0.7399,
-0.0508,-0.8305,-0.7445,
-0.0169,-0.8305,-0.7467,
0.0169,-0.8305,-0.7467,
0.0508,-0.8305,-0.7444,
0.0847,-0.8305,-0.7398,
0.1186,-0.8305,-0.7328,
0.1525,-0.8305,-0.7234,
0.1864,-0.8305,-0.7116,
0.2203,-0.8305,-0.6974,
0.2542,-0.8305,-0.6807,
0.2881,-0.8305,-0.6616,
0.3220,-0.8305,-0.6400,
0.3559,-0.8305,-0.6158,
0.3898,-0.8305,-0.5891,
0.4237,-0.8305,-0.5599,
0.4576,-0.8305,-0.5280,
0.4915,-0.8305,-0.4936,
0.5254,-0.8305,-0.4565,
0.5593,-0.8305,-0.4167,
0.5932,-0.8305,-0.3742,
0.6271,-0.8305,-0.3291,
0.6610,-0.8305,-0.2812,
0.6949,-0.8305,-0.2306,
0.7288,-0.8305,-0.1771,
0.7627,-0.8305,-0.1209,
0.7966,-0.8305,-0.0619,
0.8305,-0.8305,0.0000,
0.8644,-0.8305,0.0648,
0.8983,-0.8305,0.1324,
0.9322,-0.8305,0.2030,
0.9661,-0.8305,0.2765,
1.0000,-0.8305,0.3530,
-1.0000,-0.7966,0.2149,
-0.9661,-0.7966,0.1580,
-0.9322,-0.7966,0.1029,
-0.8983,-0.7966,0.0493,
-0.8644,-0.7966,-0.0025,
-0.8305,-0.7966,-0.0527,
-0.7966,-0.7966,-0.1011,
-0.7627,-0.7966,-0.1478,
-0.7288,-0.7966,-0.1927,
-0.6949,-0.7966,-0.2358,
-0.6610,-0.7966,-0.2771,
-0.6271,-0.7966,-0.3165,
-0.5932,-0.7966,-0.3541,
-0.5593,-0.7966,-0.3898,
-0.5254,-0.7966,-0.4236,
-0.4915,-0.7966,-0.4554,
-0.4576,-0.7966,-0.4853,
-0.4237,-0.7966,-0.5132,
-0.3898,-0.7966,-0.5391,
-0.3559,-0.7966,-0.5630,
-0.3220,-0.7966,-0.5848,
-0.2881,-0.7966,-0.6045,
-0.2542,-0.7966,-0.6221,
-0.2203,-0.7966,-0.6377,
-0.1864,-0.7966,-0.6510,
-0.1525,-0.7966,-0.6622,
-0.1186,-0.7966,-0.6712,
-0.0847,-0.7966,-0.6780,
-0.0508,-0.7966,-0.6826,
-0.0169,-0.7966,-0.6849,
0.0169,-0.7966,-0.6849,
0.0508,-0.7966,-0.6825,
0.0847,-0.7966,-0.6779,
0.1186,-0.7966,-0.6709,
0.1525,-0.7966,-0.6615,
0.1864,-0.7966,-0.6497,
0.2203,-0.7966,-0.6355,
0.2542,-0.7966,-0.6189,
0.2881,-0.7966,-0.5997,
0.3220,-0.7966,-0.5781,
0.3559,-0.7966,-0.5539,
0.3898,-0.7966,-0.5272,
0.4237,-0.7966,-0.4980,
0.4576,-0.7966,-0.4661,
0.4915,-0.7966,-0.4317,
0.5254,-0.7966,-0.3946,
0.5593,-0.7966,-0.3548,
0.5932,-0.7966,-0.3124,
0.6271,-0.7966,-0.2672,
0.6610,-0.7966,-0.2193,
0.6949,-0.7966,-0.1687,
0.7288,-0.7966,-0.1153,
0.7627,-0.7966,-0.0590,
0.7966,-0.7966,0.0000,
0.8305,-0.7966,0.0619,
0.8644,-0.7966,0.1266,
0.8983,-0.7966,0.1943,
0.9322,-0.7966,0.2649,
0.9661,-0.7966,0.3384,
1.0000,-0.7966,0.4149,
-1.0000,-0.7627,0.2739,
-0.9661,-0.7627,0.2171,
-0.9322,-0.7627,0.1619,
-0.8983,-0.7627,0.1084,
-0.8644,-0.7627,0.0565,
-0.8305,-0.7627,0.0064,
-0.7966,-0.7627,-0.0421,
-0.7627,-0.7627,-0.0887,
-0.7288,-0.7627,-0.1336,
-0.6949,-0.7627,-0.1767,
-0.6610,-0.7627,-0.2180,
-0.6271,-0.7627,-0.2575,
-0.5932,-0.7627,-0.2951,
-0.5593,-0.7627,-0.3308,
-0.5254,-0.7627,-0.3645,
-0.4915,-0.7627,-0.3964,
-0.4576,-0.7627,-0.4263,
-0.4237,-0.7627,-0.4542,
-0.3898,-0.7627,-0.4801,
-0.3559,-0.7627,-0.5039,
-0.3220,-0.7627,-0.5257,
-0.2881,-0.7627,-0.5455,
-0.2542,-0.7627,-0.5631,
-0.2203,-0.7627,-0.5786,
-0.1864,-0.7627,-0.5920,
-0.1525,-0.7627,-0.6032,
-0.1186,-0.7627,-0.6122,
-0.0847,-0.7627,-0.6190,
-0.0508,-0.7627,-0.6235,
-0.0169,-0.7627,-0.6258,
0.0169,-0.7627,-0.6258,
0.0508,-0.7627,-0.6235,
0.0847,-0.7627,-0.6189,
0.1186,-0.7627,-0.6119,
0.1525,-0.7627,-0.6025,
0.1864,-0.7627,-0.5907,
0.2203,-0.7627,-0.5765,
0.2542,-0.7627,-0.5598,
0.2881,-0.7627,-0.5407,
0.3220,-0.7627,-0.5191,
0.3559,-0.7627,-0.4949,
0.3898,-0.7627,-0.4682,
0.4237,-0.7627,-0.4389,
0.4576,-0.7627,-0.4071,
0.4915,-0.7627,-0.3726,
0.5254,-0.7627,-0.3355,
0.5593,-0.7627,-0.2958,
0.5932,-0.7627,-0.2533,
0.6271,-0.7627,-0.2082,
0.6610,-0.7627,-0.1603,
0.6949,-0.7627,-0.1096,
0.7288,-0.7627,-0.0562,
0.7627,-0.7627,0.0000,
0.7966,-0.7627,0.0590,
0.8305,-0.7627,0.1209,
0.8644,-0.7627,0.1857,
0.8983,-0.7627,0.2533,
0.9322,-0.7627,0.3239,
0.9661,-0.7627,0.3974,
1.0000,-0.7627,0.4739,
-1.0000,-0.7288,0.3301,
-0.9661,-0.7288,0.2733,
-0.9322,-0.7288,0.2181,
-0.8983,-0.7288,0.1646,
-0.8644,-0.7288,0.1127,
-0.8305,-0.7288,0.0626,
-0.7966,-0.7288,0.0142,
-0.7627,-0.7288,-0.0325,
-0.7288,-0.7288,-0.0774,
-0.6949,-0.7288,-0.1205,
-0.6610,-0.7288,-0.1618,
-0.6271,-0.7288,-0.2013,
-0.5932,-0.7288,-0.2388,
-0.5593,-0.7288,-0.2745,
-0.5254,-0.7288,-0.3083,
-0.4915,-0.7288,-0.3402,
-0.4576,-0.7288,-0.3700,
-0.4237,-0.7288,-0.3979,
-0.3898,-0.7288,-0.4238,
-0.3559,-0.7288,-0.4477,
-0.3220,-0.7288,-0.4695,
-0.2881,-0.7288,-0.4893,
-0.2542,-0.7288,-0.5069,
-0.2203,-0.7288,-0.5224,
-0.1864,-0.7288,-0.5358,
-0.1525,-0.7288,-0.5470,
-0.1186,-0.7288,-0.5560,
-0.0847,-0.7288,-0.5628,
-0.0508,-0.7288,-0.5673,
-0.0169,-0.7288,-0.5696,
0.0169,-0.7288,-0.5696,
0.0508,-0.7288,-0.5673,
0.0847,-0.7288,-0.5626,
0.1186,-0.7288,-0.5556,
0.1525,-0.7288,-0.5463,
0.1864,-0.7288,-0.5345,
0.2203,-0.7288,-0.5203,
0.2542,-0.7288,-0.5036,
0.2881,-0.7288,-0.4845,
0.3220,-0.7288,-0.4628,
0.3559,-0.7288,-0.4387,
0.3898,-0.7288,-0.4120,
0.4237,-0.7288,-0.3827,
0.4576,-0.7288,-0.3509,
0.4915,-0.7288,-0.3164,
0.5254,-0.7288,-0.2793,
0.5593,-0.7288,-0.2395,
0.5932,-0.7288,-0.1971,
0.6271,-0.7288,-0.1519,
0.6610,-0.7288,-0.1041,
0.6949,-0.7288,-0.0534,
0.7288,-0.7288,0.0000,
0.7627,-0.7288,0.0562,
0.7966,-0.7288,0.1153,
0.8305,-0.7288,0.1771,
0.8644,-0.7288,0.2419,
0.8983,-0.7288,0.3096,
0.9322,-0.7288,0.3801,
0.9661,-0.7288,0.4536,
1.0000,-0.7288,0.5301,
-1.0000,-0.6949,0.3835,
-0.9661,-0.6949,0.3267,
-0.9322,-0.6949,0.2715,
-0.8983,-0.6949,0.2180,
-0.8644,-0.6949,0.1661,
-0.8305,-0.6949,0.1160,
-0.7966,-0.6949,0.0676,
-0.7627,-0.6949,0.0209,
-0.7288,-0.6949,-0.0240,
-0.6949,-0.6949,-0.0671,
-0.6610,-0.6949,-0.1084,
-0.6271,-0.6949,-0.1479,
-0.5932,-0.6949,-0.1854,
-0.5593,-0.6949,-0.2211,
-0.5254,-0.6949,-0.2549,
-0.4915,-0.6949,-0.2867,
-0.4576,-0.6949,-0.3166,
-0.4237,-0.6949,-0.3445,
-0.3898,-0.6949,-0.3704,
-0.3559,-0.6949,-0.3943,
-0.3220,-0.6949,-0.4161,
-0.2881,-0.6949,-0.4358,
-0.2542,-0.6949,-0.4535,
-0.2203,-0.6949,-0.4690,
-0.1864,-0.6949,-0.4824,
-0.1525,-0.6949,-0.4936,
-0.1186,-0.6949,-0.5026,
-0.0847,-0.6949,-0.5093,
-0.0508,-0.6949,-0.5139,
-0.0169,-0.6949,-0.5162,
0.0169,-0.6949,-0.5162,
0.0508,-0.6949,-0.5139,
0.0847,-0.6949,-0.5092,
0.1186,-0.6949,-0.5022,
0.1525,-0.6949,-0.4928,
0.1864,-0.6949,-0.4811,
0.2203,-0.6949,-0.4668,
0.2542,-0.6949,-0.4502,
0.2881,-0.6949,-0.4311,
0.3220,-0.6949,-0.4094,
0.3559,-0.6949,-0.3853,
0.3898,-0.6949,-0.3586,
0.4237,-0.6949,-0.3293,
0.4576,-0.6949,-0.2975,
0.4915,-0.6949,-0.2630,
0.5254,-0.6949,-0.2259,
0.5593,-0.6949,-0.1861,
0.5932,-0.6949,-0.1437,
0.6271,-0.6949,-0.0985,
0.6610,-0.6949,-0.0506,
0.6949,-0.6949,0.0000,
0.7288,-0.6949,0.0534,
0.7627,-0.6949,0.1096,
0.7966,-0.6949,0.1687,
0.8305,-0.6949,0.2306,
0.8644,-0.6949,0.2953,
0.8983,-0.6949,0.3630,
0.9322,-0.6949,0.4335,
0.9661,-0.6949,0.5071,
1.0000,-0.6949,0.5835,
-1.0000,-0.6610,0.4342,
-0.9661,-0.6610,0.3774,
-0.9322,-0.6610,0.3222,
-0.8983,-0.6610,0.2686,
-0.8644,-0.6610,0.2168,
-0.8305,-0.6610,0.1666,
-0.7966,-0.6610,0.1182,
-0.7627,-0.6610,0.0715,
-0.7288,-0.6610,0.0266,
-0.6949,-0.6610,-0.0165,
-0.6610,-0.6610,-0.0578,
-0.6271,-0.6610,-0.0972,
-0.5932,-0.6610,-0.1348,
-0.5593,-0.6610,-0.1705,
-0.5254,-0.6610,-0.2043,
-0.4915,-0.6610,-0.2361,
-0.4576,-0.6610,-0.2660,
-0.4237,-0.6610,-0.2939,
-0.3898,-0.6610,-0.3198,
-0.3559,-0.6610,-0.3436,
-0.3220,-0.6610,-0.3655,
-0.2881,-0.6610,-0.3852,
-0.2542,-0.6610,-0.4028,
-0.2203,-0.6610,-0.4183,
-0.1864,-0.6610,-0.4317,
-0.1525,-0.6610,-0.4429,
-0.1186,-0.6610,-0.4519,
-0.0847,-0.6610,-0.4587,
-0.0508,-0.6610,-0.4633,
-0.0169,-0.6610,-0.4655,
0.0169,-0.6610,-0.4655,
0.0508,-0.6610,-0.4632,
0.0847,-0.6610,-0.4586,
0.1186,-0.6610,-0.4516,
0.1525,-0.6610,-0.4422,
0.1864,-0.6610,-0.4304,
0.2203,-0.6610,-0.4162,
0.2542,-0.6610,-0.3995,
0.2881,-0.6610,-0.3804,
0.3220,-0.6610,-0.3588,
0.3559,-0.6610,-0.3346,
0.3898,-0.6610,-0.3079,
0.4237,-0.6610,-0.2787,
0.4576,-0.6610,-0.2468,
0.4915,-0.6610,-0.2124,
0.5254,-0.6610,-0.1753,
0.5593,-0.6610,-0.1355,
0.5932,-0.6610,-0.0930,
0.6271,-0.6610,-0.0479,
0.6610,-0.6610,0.0000,
0.6949,-0.6610,0.0506,
0.7288,-0.6610,0.1041,
0.7627,-0.6610,0.1603,
0.7966,-0.6610,0.2193,
0.8305,-0.6610,0.2812,
0.8644,-0.6610,0.3460,
0.8983,-0.6610,0.4136,
0.9322,-0.6610,0.4842,
0.9661,-0.6610,0.5577,
1.0000,-0.6610,0.6342,
-1.0000,-0.6271,0.4821,
-0.9661,-0.6271,0.4252,
-0.9322,-0.6271,0.3701,
-0.8983,-0.6271,0.3165,
-0.8644,-0.6271,0.2647,
-0.8305,-0.6271,0.2145,
-0.7966,-0.6271,0.1661,
-0.7627,-0.6271,0.1194,
-0.7288,-0.6271,0.0745,
-0.6949,-0.6271,0.0314,
-0.6610,-0.6271,-0.0099,
-0.6271,-0.6271,-0.0493,
-0.5932,-0.6271,-0.0869,
-0.5593,-0.6271,-0.1226,
-0.5254,-0.6271,-0.1564,
-0.4915,-0.6271,-0.1882,
-0.4576,-0.6271,-0.2181,
-0.4237,-0.6271,-0.2460,
-0.3898,-0.6271,-0.2719,
-0.3559,-0.6271,-0.2958,
-0.3220,-0.6271,-0.3176,
-0.2881,-0.6271,-0.3373,
-0.2542,-0.6271,-0.3549,
-0.2203,-0.6271,-0.3705,
-0.1864,-0.6271,-0.3838,
-0.1525,-0.6271,-0.3950,
-0.1186,-0.6271,-0.4040,
-0.0847,-0.6271,-0.4108,
-0.0508,-0.6271,-0.4154,
-0.0169,-0.6271,-0.4177,
0.0169,-0.6271,-0.4177,
0.0508,-0.6271,-0.4153,
0.0847,-0.6271,-0.4107,
0.1186,-0.6271,-0.4037,
0.1525,-0.6271,-0.3943,
0.1864,-0.6271,-0.3825,
0.2203,-0.6271,-0.3683,
0.2542,-0.6271,-0.3517,
0.2881,-0.6271,-0.3325,
0.3220,-0.6271,-0.3109,
0.3559,-0.6271,-0.2867,
0.3898,-0.6271,-0.2600,
0.4237,-0.6271,-0.2308,
0.4576,-0.6271,-0.1989,
0.4915,-0.6271,-0.1645,
0.5254,-0.6271,-0.1274,
0.5593,-0.6271,-0.0876,
0.5932,-0.6271,-0.0452,
0.6271,-0.6271,0.0000,
0.6610,-0.6271,0.0479,
0.6949,-0.6271,0.0985,
0.7288,-0.6271,0.1519,
0.7627,-0.6271,0.2082,
0.7966,-0.6271,0.2672,
0.8305,-0.6271,0.3291,
0.8644,-0.6271,0.3938,
0.8983,-0.6271,0.4615,
0.9322,-0.6271,0.5321,
0.9661,-0.6271,0.6056,
1.0000,-0.6271,0.6821,
-1.0000,-0.5932,0.5272,
-0.9661,-0.5932,0.4704,
-0.9322,-0.5932,0.4152,
-0.8983,-0.5932,0.3617,
-0.8644,-0.5932,0.3098,
-0.8305,-0.5932,0.2597,
-0.7966,-0.5932,0.2112,
-0.7627,-0.5932,0.1646,
-0.7288,-0.5932,0.1197,
-0.6949,-0.5932,0.0766,
-0.6610,-0.5932,0.0353,
-0.6271,-0.5932,-0.0042,
-0.5932,-0.5932,-0.0418,
-0.5593,-0.5932,-0.0774,
-0.5254,-0.5932,-0.1112,
-0.4915,-0.5932,-0.1431,
-0.4576,-0.5932,-0.1729,
-0.4237,-0.5932,-0.2008,
-0.3898,-0.5932,-0.2267,
-0.3559,-0.5932,-0.2506,
-0.3220,-0.5932,-0.2724,
-0.2881,-0.5932,-0.2922,
-0.2542,-0.5932,-0.3098,
-0.2203,-0.5932,-0.3253,
-0.1864,-0.5932,-0.3387,
-0.1525,-0.5932,-0.3499,
-0.1186,-0.5932,-0.3589,
-0.0847,-0.5932,-0.3657,
-0.0508,-0.5932,-0.3702,
-0.0169,-0.5932,-0.3725,
0.0169,-0.5932,-0.3725,
0.0508,-0.5932,-0.3702,
0.0847,-0.5932,-0.3655,
0.1186,-0.5932,-0.3585,
0.1525,-0.5932,-0.3492,
0.1864,-0.5932,-0.3374,
0.2203,-0.5932,-0.3232,
0.2542,-0.5932,-0.3065,
0.2881,-0.5932,-0.2874,
0.3220,-0.5932,-0.2657,
0.3559,-0.5932,-0.2416,
0.3898,-0.5932,-0.2149,
0.4237,-0.5932,-0.1856,
